20000,你哪里人
10000,鼻咽癌吗？
10000,术后在放疗期间疼痛，排尿后胀痛
10000,畸胎瘤手术需要多少钱？住院几天？
10000,小孩肚脐周围长淋巴结
10000,肝右前叶下段包膜下小血管瘤
10000,乳腺癌
10000,独角莲泡酒能治乳腺癌吗？
20000,你全家是毛鸡蛋
10000,乳腺纤维腺瘤与乳腺纤维瘤的区别
10000,我家人胃癌晚期，现已退休请问，胃癌晚期是
10000,请问手腕上的囊肿做了手术复发性会不会更大
10000,淋巴问题询问
20000,睡觉咯 你不能睡觉
10000,甲状腺乳头癌服用碘131一年后
10000,血管瘤患者应该多吃什么对病情好？
10000,食道癌手术后复发怎么办？术后有好的饮食吗
10000,还是淋巴瘤
10000,乳腺导管内乳头状瘤术后复发了，需要整个乳房切除吗
10000,做过胃癌切除手术最近化验结果白细胞正常淋
20000,呵呵
10000,七月宫颈癌手术，放疗以做过转淋巴化疗2次
20000,神啊!救救我
10000,淋巴癌死前症状有哪些
10000,胆固醇和血压偏高，肝的血管检查出有两个小癌，吃
10000,宝宝病理性黄疸这样看的
10000,我脖子上有个肿瘤如果手术切除的话
10000,为什么进行心脏移植手术前要先做化疗
10000,乳房两侧疼是癌吗？
20000,你来不来
10000,甲状腺瘤切除后有些什么症状
10000,直肠癌患者该怎么吃？
10000,肺门与大动脉处有肿瘤
10000,有纤维瘤及乳腺增生能打甲流疫苗吗？
20000,给我唱首歌
10000,乙肝会变成肝癌吗？乙肝会变成肝癌吗？
10000,感染人乳头瘤病毒有什么方法能彻底治愈！
10000,肺癌肚子胀痛是为什么？
10000,下巴长了淋巴该怎么治疗
10000,胃里有个肿瘤且饭后有胀痛感
20000,我在调戏你也
20000,你真的是黄色的小通吗
10000,无痛人流后一月查出子宫内张一囊肿，以前没
20000,你垃圾
10000,子宫癌怎么治疗问上海中大
10000,这是不是子宫恶性肿瘤
10000,怎么样能治愈血管瘤呢
20000,你打
20000,我很容易满足啊   看你说两个笑话我就开心了
20000,我爱你
20000,555555
20000,南宫煌
10000,牙齿坏死会导致骨癌吗？？
10000,子宫内膜厚13MM，有囊肿？？？焦急~~
10000,直肠癌症状有哪些表现？
20000,不许说
10000,松果体瘤术后会出现神魔症状
10000,血管瘤的治疗方法有哪些？
10000,囊肿手术后，大拇指一碰剧疼怎么办？
10000,我前几年做了一次畸胎瘤手术，最近又
10000,刚做好结肠癌人工肛门手术，该怎么护理？
10000,甲状腺乳头状癌术后出院咳嗽有痰呼吸困难嗓
10000,孩子耳朵后面长淋巴怎么办
10000,胃底部低度恶性间质瘤
10000,幼儿耳朵后面长有可移动的肉瘤
10000,我卵巢囊肿微创手术，到现在已经4个月了，...
20000,个保个
20000,对于过年不放假你是怎么理解的
20000,你个破鸡鸡
10000,我母亲前两天查出有宫颈囊肿
10000,下巴淋巴结有个有东西，会痛，有点疼什么原
20000,你是2
10000,癌症病人能吃红小豆吗
10000,甲状腺癌是怎么形成的呢？
20000,讲个故事好
10000,卵巢囊肿有没有可能引发腿痛
10000,我妈晚期肺癌一起吃饭会传染吗
20000,刘一铭是谁
10000,卵巢囊肿左侧3842右侧7445
10000,多发性食道气囊肿的诊断及治疗
10000,考虑转移性癌(甲状腺或肺)
10000,你好我肝内右下叶跟左下叶各有一个血管瘤，1.5
10000,我手上长了个粉瘤，用手去碰到就会痛。请问...
20000,???
10000,淋巴细胞生活的内环境是什么？
10000,帮帮我，看看我的宝宝是属于生理性还是病理
10000,青少年良性阵发性眩晕
10000,高危型人乳头状瘤病毒感染阳性HPV-16
20000,还是很二
10000,皮下 脂肪瘤
10000,无味觉已半年越来越重是否得瘤
10000,小细胞癌怎么治疗？
10000,脑肿瘤能否导致癫痫发作？
10000,宫腔镜治疗粘膜下肌瘤后，子宫出血
20000,希望一切可以好起来
10000,78岁老人肺癌早期能否进行肺切除术
10000,手腕上长了一颗瘤一样的东西，黄豆大小。已
20000,李晓晓漂亮么
10000,怀疑是不是癌症，很担心。
10000,我的乳腺癌患者，已经化疗完了，听说这个
20000,去屎
10000,要放疗，说明很严重吗？
10000,右附件囊肿是什么意思
10000,喉部细胞癌发现已经晚期了还有方法治疗吗
10000,胳膊二头肌处长了个脂肪瘤
20000,你没有牙齿
10000,长在脑侧的瘤子叫什么瘤子
10000,我的颈部最近很痛淋巴凝结成团，医生诊断为
10000,中指第2关节腱鞘组织增生伴囊肿形成怎么办
10000,肚子痛，胆囊肿大，消化不良
10000,直肠癌手术后大便一直不顺畅怎么办？
10000,请问我检查有脂肪肝，肝囊肿，有没有什么问题？能
20000,你的qq多少
10000,嚼食槟榔与口腔癌的发生有密切关系是的吗？
10000,胃癌检查中为何要检查癌胚抗原
10000,肉芽瘤是什么病，是什么病能治好吗
10000,请问我这是什么瘤
10000,小儿脐周腹腔有淋巴结会不会自动消失？
20000,are you gay?you said you are a boy last night
20000,爱我的人惨不忍睹
10000,我想问下直肠癌手术后现在一年了。饮食还需
10000,怀孕时又得了左右侧附件畸胎瘤，该怎么办？【妇科肿瘤】
20000,干嘛
10000,请问：开腹子宫肌瘤手术后两个月，可以扭秧
10000,直肠癌术后饮食需要注意什么
10000,胰头癌晚期腹胀痛，病人拒绝进食要怎么办？
10000,大拇指上长个肉瘤，
10000,纤维腺瘤必须做手术切除吗？
20000,那更冷的受不了好不
10000,病人是我外公，检查出来是肺癌，（报告说肺
10000,小腿恶性肿瘤，如何治，哪儿权威？
10000,前列腺疾病，治前列腺癌多少钱？
10000,淋巴癌好治吗？手术后能活多长时间，
20000,还会变身真是神鸡
10000,腋下淋巴发炎溃脓出肉
10000,癫痫能治愈吗，良性的癫痫多久治愈
20000,林书豪
10000,病人查出食管静脉血管瘤
20000,我不想考试不想挂科
10000,松果体脑膜瘤太大能做放疗吗
10000,肺癌晚期患者胳膊长一个小鸡蛋大小 的肿块
20000,软件怎么会这么二
10000,乳腺增生吗？还是纤维瘤？应该手术么？
10000,卵巢囊肿？化验结果高有什么意义？能不能要
20000,问老干妈
10000,这是什么意思？是癌吗？
10000,月经不调多囊软巢囊肿
10000,子宫里会长畸胎瘤吗？
10000,病理诊断：食管小细胞磷癌伴神经内分泌分化
20000,可以踊跃尝试
10000,14个月大的宝宝刚做完左腋淋巴结核切除术
10000,化疗第一期后大概多久会复发
10000,胸口痛，咽喉痛是食道癌吗？
10000,肿瘤动手术伤到神经右半边不能动，
10000,我姥爷是胃癌去世的这个遗传吗
10000,多发性神经纤维瘤病
20000,你什么星座的
10000,我在医院做的B超，医生说是血管瘤。
10000,看卵巢囊肿哪个医院不错哦
20000,不错
10000,结节性硬化里面包括皮脂腺瘤吗
10000,左肩上脂肪瘤不取可以吗？有鸡蛋大不痛
10000,淋巴瘤化疗后可否用艾条温灸肚脐和关元？
10000,（鼻咽部）慢性炎症伴淋巴组织增生
20000,你就是假的
10000,本月检查出的结肠癌现在已手术了
20000,不回
10000,我两年前做过脑膜瘤切除手术现在这几天觉得头晕无力，会是复发吗？很害怕
10000,脑瘤手术后应该要怎么护理？
10000,2009年乳腺癌一期三级，今年４２岁，Ｅ
10000,喷门癌晚期怎么治疗最佳
10000,照顾肝癌晚期的父亲突然得大三阳有事不？
20000,呦
10000,医生你好。婚检发现有子宫肌瘤，能生育
10000,14岁男孩的下牙门牙囊肿
10000,请问老师：我母亲08年得的胃癌，手术已有四年零
10000,有子宫肌瘤应怎么治疗，饮食该注意时么。
10000,小孩三岁了耳后及脖子上有淋巴是否正常？
10000,我患汗管瘤有二十来年了，多次治疗效果都不
20000,我可不打算原谅你
10000,请问能做淋巴穿刺吗
10000,腹股沟淋巴结长大了
10000,北京二炮总医院治疗子宫肌瘤可以不手术吗？
10000,18周胎儿双侧脉络膜囊肿，我刚刚买
10000,侵蚀性葡萄胎化疗期间同床了底下有点血怎么
10000,吃哪些食物可以预防胃癌？
10000,治疗肺癌有什么特效药
10000,肝右叶上面长了两个血管瘤1.5×1.4
20000,爱情加现实是多少
10000,我的囊肿不疼也不痒都输了7天液了还不好怎
10000,右侧卵巢囊肿5.1*4.7作哪个手术比较
10000,我得的是甲状腺癌想找一种不手术的方法
10000,球蛋白37白球比1.2淋巴细胞比率40.
10000,阴部巴氏囊肿手术后复发怎么根治？
10000,结核性淋巴肿瘤
10000,胃癌晚期的临终症状是什么
10000,血管瘤是血管里长瘤了么？
10000,下面左右肚子疼咋回事？不会是癌症吧？
20000,你啥专业
10000,在大脑与小脑之间的脑瘤怎样治疗
20000,笨鸡
10000,一般核磁共振能查出松果区囊肿吗？
20000,海涛欺骗你的感情了
10000,我母亲3个月前CT检查出来肺癌.现在吐
10000,2岁半宝宝 腹部淋巴发炎
10000,食道癌晚期做化疗和激光但是现在气喘很厉害
10000,乳腺癌治疗
10000,脐胎瘤怀孕的几率大不大？
10000,右侧腰部囊肿术后复发
10000,肝囊肿大夫说做引流术把积液弄出来可是为什
20000,说个笑话
10000,前列腺癌症状
10000,请问这个这是不是胃癌
20000,别骗自己了
10000,非典磷形细胞是不是炎症还是癌变
20000,维耶里
20000,你会下崽吗
10000,我这个会是长了肿瘤吗
20000,你猜
10000,非霍奇金淋巴肿瘤(弥漫大B细胞淋巴瘤
10000,卵巢囊肿该怎么办呢？去哪里治疗好呢？
20000,你过蛋没
20000,你没错
10000,我是有泌乳素高，垂体瘤的，吃了溴隐
10000,我今年42岁，去检查医生说我有子宫机瘤，
10000,子宫肌瘤4公分想生二胎，不知可以不？
10000,右手臂有个三公分的肉瘤不痛请问是什么
20000,鸡
20000,什么是爱
10000,肺癌，应该在平时注意什么？
10000,淋巴肿大，腹腔时有疼痛跟它有没关系
20000,我想知道
10000,地屈孕酮片可以治疗囊肿吗？
10000,高位胆管癌的治疗方法
10000,脂肪肉瘤易复发该怎么治
10000,我今年33岁，因为卵巢囊肿的问题，医生建
10000,口腔扁平苔藓能癌变吗
20000,你睡觉了吗
10000,卵巢巧克力囊肿症状
10000,孩子腹腔肿瘤的症状
10000,我刚做了一个小手术（切掉脖子上的小粉瘤）
10000,60岁，卵巢囊肿需要子宫及附件全部切除吗
10000,有哪些项目偏高才是肝癌
10000,食管癌可以治疗好吗？
10000,大夫帮忙看下是不是癌症吧
10000,肺小细胞未分化癌
20000,你是鸡吗。多少前一晚上
10000,口腔内肿痛，引起喉咙，淋巴肿痛，需要怎么...
20000,吃虫
20000,你又不是妹子
10000,这是腱鞘纤维瘤么？
10000,谁能详细讲解做完颈部淋巴囊肿手术后当天注
10000,患泌乳素瘤5年，服溴隐停3年，泌乳素正常
10000,发现肺癌晚期但是没有做支纤镜，我想请
10000,血沉高到多少会是癌症
10000,乳房纤维瘤或乳腺增生
20000,你妈妈健在吗
10000,中期胃癌
10000,子宫肌瘤两年
20000,我要吃
10000,请问一般在子宫肌瘤术后多久可以吃饭
10000,小孩肠系淋巴结肿大
10000,三阴性乳腺癌复发后还有好办法治吗？好心的
10000,我眼囊肿已经半年了，需要手术吗？
10000,颈部发现有淋巴肿大
20000,别看不开啊
20000,这还差不多
10000,恶性脑瘤手术成功后期要注意些什么防止复发转移
20000,本科
10000,重庆璧山做子宫肌瘤摘除术的费用？
10000,得了盆腔肌瘤，以前有肾衰史，想治疗怎么办
10000,嗓子里有东西会是食管癌吗？
20000,求访
10000,人乳头瘤病毒
20000,我还是看不到
10000,牙疼引起下颌淋巴肿痛
10000,牙瘤切除手术后一般几天可以消肿
20000,是答应了
20000,1234567890
20000,是爷
10000,宫颈口长一个小瘤
20000,speak english
20000,我说了很不开心
10000,去年做过肝癌手术每个月定期检查这次
20000,哪里敷衍你了
20000,火车里有傻逼怎么办
20000,(謂山兩邊有水 山與水爲岸 此山名厒 又乞業切 音怯——《康熙字典》)
10000,我想知道胃癌要做哪些检查能确诊
20000,小黄鸭跟你是什么关系
10000,右手掌囊肿不想做手术，怎么办？
10000,奥洛克技术治疗宫颈囊肿和肥大效果好吗，能一次根
20000,维尼夫妇
10000,健康查体发现左肾6.5*5.0大小肿瘤，
20000,1÷0等于多少
20000,草尼玛
10000,卵巢癌手术后复发手术去年五一做的导
10000,请问胃癌患者要注意什么？
10000,多发性神经纤维瘤可以食叶酸和维生素e
10000,乳线瘤手术后可以饮清热解霉汤吗
10000,胃癌晚期手术后做过一次化疗受不了副作用
10000,是有一种叫丁竹豆的抗癌药物吗
10000,腰疼检查说骨头没事，怀疑是神经源性肿瘤
20000,我就是女的
20000,小黄鸭在哪里
10000,B超检查说卵巢内有一个小瘤
20000,可是姐姐已经吃了
20000,五毒
10000,请问十二指肠降部间质瘤镜下切除
20000,之前是谁
10000,关于血管瘤做激光的收费标准
20000,哪来七个
10000,老年人支气管癌吃什么好？
10000,结肠癌的患者应该吃啥啊？
20000,怎么回事
20000,夜猫子
10000,颅内动脉瘤术后五年好睡觉有时头疼
20000,只准你
10000,淋巴、咽喉、头晕、艾滋
20000,张天翼是谁
10000,请问大家有治好神经纤维瘤的吗？你们用的什么办法？
10000,前庭大腺囊肿，切开引流，做的造口术，现在
10000,腮腺表皮粘样癌
20000,你淫荡啊你淫荡
10000,肌纤维母细胞瘤中医怎么治疗？有没有好的中医院和偏方？
20000,你没有心
20000,完全听你不懂
10000,左髗颞叶海绵状血管瘤之保守治疗可行否
10000,神经性纤维瘤
20000,当别人都因为你而焦虑左右为难时
20000,。。。
10000,什么是附睾囊肿
20000,我可没教你是你自己学坏的
10000,怎样预防人身上所有的癌症种类？
10000,61岁男性上鄂中化鳞癌放化疗期间的情况
20000,本就漂亮。不用喝
20000,俞丽娜
10000,附件囊肿怎样治
10000,是皮下肌瘤？
10000,耳朵上长了个类似肉瘤的东西，穿耳洞引起的
10000,恶性胸腺瘤该如何治疗
10000,右附件有囊肿能做桶水吗
10000,小细胞肺癌晚期未见转移
10000,嘴唇上长个泡还有点硬，医生说是囊肿怎么办
10000,最近鼻沟那长了点好像小肉瘤一样的东西，有
10000,小细胞型肺癌的治疗
10000,食道癌术后一个月恶心、无食欲，三天无大便
